,L,H,a,b,n,p,inputs_fraction,outputs_fraction_hlt,outputs_fraction_dis,switch_upp,Trajectory_Class
2518,20.0,20.0,0.5,0.25,10.0,1.0,0.5952,0.3852,0.3008,0.6,ABCD
2519,20.0,20.0,0.5,0.25,10.0,1.0,0.60095,0.7219,0.6897,0.6,ABD
2520,20.0,20.0,0.5,0.25,10.0,1.0,0.60415,0.71735,0.5912,0.6,AB
2521,20.0,20.0,0.5,0.25,10.0,1.0,0.60915,0.64415,0.5957,0.6,ABCD
2522,20.0,20.0,0.5,0.25,10.0,1.0,0.58445,0.6706,0.56625,0.6,ABD
2523,20.0,20.0,0.5,0.25,10.0,1.0,0.60265,0.6940500000000001,0.6204,0.6,AB
2524,20.0,20.0,0.5,0.25,10.0,1.0,0.5939,0.52945,0.39440000000000003,0.6,ABCD
2525,20.0,20.0,0.5,0.25,10.0,1.0,0.6057,0.67665,0.35205,0.6,ABC
2526,20.0,20.0,0.5,0.25,10.0,1.0,0.60865,0.62925,0.52475,0.6,AB
2527,20.0,20.0,0.5,0.25,10.0,1.0,0.5941,0.47705,0.46235,0.6,ABD
2528,20.0,20.0,0.5,0.25,10.0,1.0,0.61345,0.521,0.4049,0.6,ABD
2529,20.0,20.0,0.5,0.25,10.0,1.0,0.61225,0.67445,0.63615,0.6,ABD
2530,20.0,20.0,0.5,0.25,10.0,1.0,0.61175,0.60425,0.44715,0.6,AB
2531,20.0,20.0,0.5,0.25,10.0,1.0,0.60575,0.6027,0.48225,0.6,AB
2532,20.0,20.0,0.5,0.25,10.0,1.0,0.60285,0.47595,0.26205,0.6,ABCD
2533,20.0,20.0,0.5,0.25,10.0,1.0,0.60035,0.5803,0.49285,0.6,ABD
2534,20.0,20.0,0.5,0.25,10.0,1.0,0.58445,0.52145,0.3899,0.6,ABCD
2535,20.0,20.0,0.5,0.25,10.0,1.0,0.6172,0.6774,0.5145500000000001,0.6,AB
2536,20.0,20.0,0.5,0.25,10.0,1.0,0.615,0.4595,0.3752,0.6,ABCD
2537,20.0,20.0,0.5,0.25,10.0,1.0,0.6031,0.53515,0.3673,0.6,ABCD
2538,20.0,20.0,0.5,0.25,10.0,1.0,0.6152,0.6445,0.55725,0.6,ABD
2539,20.0,20.0,0.5,0.25,10.0,1.0,0.60005,0.53195,0.4343,0.6,AB
2540,20.0,20.0,0.5,0.25,10.0,1.0,0.5852,0.6057,0.4361,0.6,ABD
2541,20.0,20.0,0.5,0.25,10.0,1.0,0.5993,0.7367,0.5945,0.6,ABC
2542,20.0,20.0,0.5,0.25,10.0,1.0,0.6067,0.6694,0.42365,0.6,AB
2543,20.0,20.0,0.5,0.25,10.0,1.0,0.61915,0.7882,0.6839500000000001,0.6,AB
2544,20.0,20.0,0.5,0.25,10.0,1.0,0.5741,0.59915,0.5573,0.6,ABD
2545,20.0,20.0,0.5,0.25,10.0,1.0,0.5945,0.8131,0.71405,0.6,AB
2546,20.0,20.0,0.5,0.25,10.0,1.0,0.60975,0.802,0.58775,0.6,AB
2547,20.0,20.0,0.5,0.25,10.0,1.0,0.58705,0.48825,0.31575000000000003,0.6,ABCD
2548,20.0,20.0,0.5,0.25,10.0,1.0,0.6041,0.5625,0.55325,0.6,AB
2549,20.0,20.0,0.5,0.25,10.0,1.0,0.60525,0.51705,0.456,0.6,ABD
2550,20.0,20.0,0.5,0.25,10.0,1.0,0.58335,0.6929,0.6907,0.6,AB
2551,20.0,20.0,0.5,0.25,10.0,1.0,0.61285,0.61555,0.42355,0.6,ABC
2552,20.0,20.0,0.5,0.25,10.0,1.0,0.5941,0.3579,0.30265000000000003,0.6,ABD
2553,20.0,20.0,0.5,0.25,10.0,1.0,0.5972,0.5368,0.42445,0.6,AB
2554,20.0,20.0,0.5,0.25,10.0,1.0,0.61145,0.75625,0.75625,0.6,A
2555,20.0,20.0,0.5,0.25,10.0,1.0,0.59615,0.85505,0.6722,0.6,AB
2556,20.0,20.0,0.5,0.25,10.0,1.0,0.58625,0.4988,0.4274,0.6,AB
2557,20.0,20.0,0.5,0.25,10.0,1.0,0.5801000000000001,0.6053499999999999,0.5338,0.6,AB
2558,20.0,20.0,0.5,0.25,10.0,1.0,0.5881,0.50935,0.46695000000000003,0.6,ABCD
2559,20.0,20.0,0.5,0.25,10.0,1.0,0.58595,0.3809,0.33765,0.6,ABD
2560,20.0,20.0,0.5,0.25,10.0,1.0,0.61075,0.65845,0.5901000000000001,0.6,AB
2561,20.0,20.0,0.5,0.25,10.0,1.0,0.57975,0.7076,0.64935,0.6,AB
2562,20.0,20.0,0.5,0.25,10.0,1.0,0.58305,0.3368,0.31155,0.6,ABD
2563,20.0,20.0,0.5,0.25,10.0,1.0,0.5917,0.6763,0.36485,0.6,ABCD
2564,20.0,20.0,0.5,0.25,10.0,1.0,0.6126,0.41215,0.3739,0.6,ABD
2565,20.0,20.0,0.5,0.25,10.0,1.0,0.61195,0.6178,0.5751,0.6,AB
2566,20.0,20.0,0.5,0.25,10.0,1.0,0.595,0.7745,0.5503,0.6,AB
2567,20.0,20.0,0.5,0.25,10.0,1.0,0.6107,0.6686,0.50725,0.6,ABC
2568,20.0,20.0,0.5,0.25,10.0,1.0,0.58185,0.6033,0.42135,0.6,ABC
2569,20.0,20.0,0.5,0.25,10.0,1.0,0.5927,0.5337,0.44665,0.6,ABD
2570,20.0,20.0,0.5,0.25,10.0,1.0,0.58805,0.5942500000000001,0.5244,0.6,ABD
2571,20.0,20.0,0.5,0.25,10.0,1.0,0.60075,0.836,0.7181,0.6,AB
2572,20.0,20.0,0.5,0.25,10.0,1.0,0.60625,0.4018,0.34665,0.6,ABCD
2573,20.0,20.0,0.5,0.25,10.0,1.0,0.59995,0.6356,0.6123,0.6,AB
2574,20.0,20.0,0.5,0.25,10.0,1.0,0.60745,0.4897,0.47605000000000003,0.6,ABD
2575,20.0,20.0,0.5,0.25,10.0,1.0,0.5986,0.3471,0.2934,0.6,ABCD
2576,20.0,20.0,0.5,0.25,10.0,1.0,0.60015,0.53965,0.44325000000000003,0.6,ABCD
2577,20.0,20.0,0.5,0.25,10.0,1.0,0.59035,0.73005,0.5617,0.6,ABD
2578,20.0,20.0,0.5,0.25,10.0,1.0,0.6003000000000001,0.7504,0.626,0.6,AB
2579,20.0,20.0,0.5,0.25,10.0,1.0,0.6067,0.3899,0.32575,0.6,ABCD
2580,20.0,20.0,0.5,0.25,10.0,1.0,0.6093,0.7234,0.6792,0.6,AB
2581,20.0,20.0,0.5,0.25,10.0,1.0,0.58295,0.72095,0.56985,0.6,AB
2582,20.0,20.0,0.5,0.25,10.0,1.0,0.59685,0.54575,0.46935,0.6,ABCD
2583,20.0,20.0,0.5,0.25,10.0,1.0,0.59215,0.7993,0.6869999999999999,0.6,AB
2584,20.0,20.0,0.5,0.25,10.0,1.0,0.592,0.56085,0.46435,0.6,AB
2585,20.0,20.0,0.5,0.25,10.0,1.0,0.58545,0.6817,0.6171,0.6,AB
2586,20.0,20.0,0.5,0.25,10.0,1.0,0.60805,0.84815,0.70105,0.6,AB
2587,20.0,20.0,0.5,0.25,10.0,1.0,0.61355,0.6666,0.5465,0.6,AB
2588,20.0,20.0,0.5,0.25,10.0,1.0,0.60125,0.66805,0.4933,0.6,AB
2589,20.0,20.0,0.5,0.25,10.0,1.0,0.60705,0.6347,0.58235,0.6,AB
2590,20.0,20.0,0.5,0.25,10.0,1.0,0.5782,0.5249,0.43185,0.6,ABD
2591,20.0,20.0,0.5,0.25,10.0,1.0,0.5889,0.7588,0.5774,0.6,AB
2592,20.0,20.0,0.5,0.25,10.0,1.0,0.6129,0.65625,0.52355,0.6,AB
2593,20.0,20.0,0.5,0.25,10.0,1.0,0.61645,0.59475,0.57905,0.6,ABD
2594,20.0,20.0,0.5,0.25,10.0,1.0,0.6051,0.62065,0.52525,0.6,AB
2595,20.0,20.0,0.5,0.25,10.0,1.0,0.59915,0.6837,0.61745,0.6,AB
2596,20.0,20.0,0.5,0.25,10.0,1.0,0.60065,0.4149,0.4118,0.6,ABD
2597,20.0,20.0,0.5,0.25,10.0,1.0,0.5912000000000001,0.8026,0.71935,0.6,AB
2598,20.0,20.0,0.5,0.25,10.0,1.0,0.60285,0.8112,0.7394,0.6,AB
2599,20.0,20.0,0.5,0.25,10.0,1.0,0.6042,0.6937,0.5424,0.6,AB
2600,20.0,20.0,0.5,0.25,10.0,1.0,0.58535,0.5252,0.4835,0.6,ABD
2601,20.0,20.0,0.5,0.25,10.0,1.0,0.71385,0.52095,0.36415,0.7,ABC
2602,20.0,20.0,0.5,0.25,10.0,1.0,0.7036,0.61405,0.4135,0.7,ABC
2603,20.0,20.0,0.5,0.25,10.0,1.0,0.69115,0.6879,0.6253,0.7,AB
2604,20.0,20.0,0.5,0.25,10.0,1.0,0.68785,0.7535000000000001,0.6960500000000001,0.7,AB
2605,20.0,20.0,0.5,0.25,10.0,1.0,0.70455,0.6789000000000001,0.6059,0.7,AB
2606,20.0,20.0,0.5,0.25,10.0,1.0,0.7027,0.84105,0.7907,0.7,AB
2607,20.0,20.0,0.5,0.25,10.0,1.0,0.7007,0.7126,0.55535,0.7,AB
2608,20.0,20.0,0.5,0.25,10.0,1.0,0.69395,0.9231,0.77615,0.7,AB
2609,20.0,20.0,0.5,0.25,10.0,1.0,0.70955,0.66185,0.4974,0.7,ABC
2610,20.0,20.0,0.5,0.25,10.0,1.0,0.6992,0.67985,0.55755,0.7,ABCD
2611,20.0,20.0,0.5,0.25,10.0,1.0,0.7027,0.6749,0.655,0.7,AB
2612,20.0,20.0,0.5,0.25,10.0,1.0,0.7132000000000001,0.836,0.5428999999999999,0.7,ABD
2613,20.0,20.0,0.5,0.25,10.0,1.0,0.69945,0.60095,0.5128,0.7,ABD
2614,20.0,20.0,0.5,0.25,10.0,1.0,0.67845,0.7019,0.6089,0.7,AB
2615,20.0,20.0,0.5,0.25,10.0,1.0,0.71115,0.6211,0.48355,0.7,ABD
2616,20.0,20.0,0.5,0.25,10.0,1.0,0.67265,0.55865,0.4465,0.7,ABD
2617,20.0,20.0,0.5,0.25,10.0,1.0,0.70035,0.6496999999999999,0.4971,0.7,AB
2618,20.0,20.0,0.5,0.25,10.0,1.0,0.6962,0.6184000000000001,0.6083500000000001,0.7,AB
2619,20.0,20.0,0.5,0.25,10.0,1.0,0.713,0.65505,0.5727,0.7,AB
2620,20.0,20.0,0.5,0.25,10.0,1.0,0.6937,0.718,0.59615,0.7,AB
2621,20.0,20.0,0.5,0.25,10.0,1.0,0.6992,0.7659,0.62245,0.7,AB
2622,20.0,20.0,0.5,0.25,10.0,1.0,0.6985,0.7364,0.6343,0.7,AB
2623,20.0,20.0,0.5,0.25,10.0,1.0,0.70025,0.922,0.71635,0.7,AB
2624,20.0,20.0,0.5,0.25,10.0,1.0,0.6878,0.66865,0.6228,0.7,AB
2625,20.0,20.0,0.5,0.25,10.0,1.0,0.7023,0.8049000000000001,0.6101500000000001,0.7,AB
2626,20.0,20.0,0.5,0.25,10.0,1.0,0.70445,0.7096,0.55665,0.7,AB
2627,20.0,20.0,0.5,0.25,10.0,1.0,0.7089,0.56985,0.46585000000000004,0.7,ABD
2628,20.0,20.0,0.5,0.25,10.0,1.0,0.7005,0.56945,0.47685,0.7,AB
2629,20.0,20.0,0.5,0.25,10.0,1.0,0.69955,0.59735,0.4644,0.7,ABCD
2630,20.0,20.0,0.5,0.25,10.0,1.0,0.6953,0.5877,0.48945,0.7,ABCD
2631,20.0,20.0,0.5,0.25,10.0,1.0,0.7113,0.78045,0.6367,0.7,B
2632,20.0,20.0,0.5,0.25,10.0,1.0,0.70245,0.60775,0.414,0.7,ABC
2633,20.0,20.0,0.5,0.25,10.0,1.0,0.70755,0.6221,0.49520000000000003,0.7,AB
2634,20.0,20.0,0.5,0.25,10.0,1.0,0.7181,0.5965,0.55225,0.7,AB
2635,20.0,20.0,0.5,0.25,10.0,1.0,0.71225,0.49125,0.37965,0.7,ABD
2636,20.0,20.0,0.5,0.25,10.0,1.0,0.7021,0.8651,0.77525,0.7,AB
2637,20.0,20.0,0.5,0.25,10.0,1.0,0.70215,0.86015,0.83555,0.7,AB
2638,20.0,20.0,0.5,0.25,10.0,1.0,0.685,0.4596,0.36525,0.7,ABCD
2639,20.0,20.0,0.5,0.25,10.0,1.0,0.6914,0.5892000000000001,0.5651,0.7,AB
2640,20.0,20.0,0.5,0.25,10.0,1.0,0.70765,0.4753,0.41965,0.7,ABCD
2641,20.0,20.0,0.5,0.25,10.0,1.0,0.70245,0.58235,0.4178,0.7,ABD
2642,20.0,20.0,0.5,0.25,10.0,1.0,0.70335,0.5911000000000001,0.5315,0.7,AB
2643,20.0,20.0,0.5,0.25,10.0,1.0,0.70565,0.66935,0.50295,0.7,AB
2644,20.0,20.0,0.5,0.25,10.0,1.0,0.7164,0.7323,0.5997,0.7,AB
2645,20.0,20.0,0.5,0.25,10.0,1.0,0.69025,0.6183500000000001,0.4789,0.7,AB
2646,20.0,20.0,0.5,0.25,10.0,1.0,0.71745,0.49995,0.39055,0.7,ABCD
2647,20.0,20.0,0.5,0.25,10.0,1.0,0.71065,0.61165,0.4189,0.7,AB
2648,20.0,20.0,0.5,0.25,10.0,1.0,0.7009,0.6781,0.43275,0.7,ABC
2649,20.0,20.0,0.5,0.25,10.0,1.0,0.707,0.69985,0.54465,0.7,AB
2650,20.0,20.0,0.5,0.25,10.0,1.0,0.70235,0.653,0.55215,0.7,ABD
2651,20.0,20.0,0.5,0.25,10.0,1.0,0.6952,0.78865,0.78055,0.7,AB
2652,20.0,20.0,0.5,0.25,10.0,1.0,0.7144,0.83355,0.7218,0.7,AB
2653,20.0,20.0,0.5,0.25,10.0,1.0,0.6792,0.4708,0.41875,0.7,ABCD
2654,20.0,20.0,0.5,0.25,10.0,1.0,0.7031,0.732,0.657,0.7,AB
2655,20.0,20.0,0.5,0.25,10.0,1.0,0.6980999999999999,0.5851500000000001,0.4404,0.7,AB
2656,20.0,20.0,0.5,0.25,10.0,1.0,0.7012,0.81965,0.6373,0.7,AB
2657,20.0,20.0,0.5,0.25,10.0,1.0,0.6853,0.59435,0.51035,0.7,ABD
2658,20.0,20.0,0.5,0.25,10.0,1.0,0.6972,0.74515,0.70095,0.7,AB
2659,20.0,20.0,0.5,0.25,10.0,1.0,0.68895,0.6023,0.5127,0.7,AB
2660,20.0,20.0,0.5,0.25,10.0,1.0,0.7121999999999999,0.6098,0.53085,0.7,ABD
2661,20.0,20.0,0.5,0.25,10.0,1.0,0.68665,0.5295,0.3522,0.7,ABC
2662,20.0,20.0,0.5,0.25,10.0,1.0,0.69605,0.7114,0.5327500000000001,0.7,AB
2663,20.0,20.0,0.5,0.25,10.0,1.0,0.69185,0.4122,0.34085,0.7,ABCD
2664,20.0,20.0,0.5,0.25,10.0,1.0,0.7018,0.81545,0.5259,0.7,AB
2665,20.0,20.0,0.5,0.25,10.0,1.0,0.6917,0.5026,0.45405,0.7,ABD
2666,20.0,20.0,0.5,0.25,10.0,1.0,0.7266,0.58675,0.4139,0.7,ABD
2667,20.0,20.0,0.5,0.25,10.0,1.0,0.69485,0.4385,0.3381,0.7,ABCD
2668,20.0,20.0,0.5,0.25,10.0,1.0,0.6875,0.64595,0.54935,0.7,AB
2669,20.0,20.0,0.5,0.25,10.0,1.0,0.68635,0.60715,0.45185000000000003,0.7,AB
2670,20.0,20.0,0.5,0.25,10.0,1.0,0.7092,0.7232500000000001,0.65355,0.7,AB
2671,20.0,20.0,0.5,0.25,10.0,1.0,0.70575,0.72505,0.6818,0.7,AB
2672,20.0,20.0,0.5,0.25,10.0,1.0,0.70115,0.63025,0.58605,0.7,AB
2673,20.0,20.0,0.5,0.25,10.0,1.0,0.68705,0.62205,0.50455,0.7,ABD
2674,20.0,20.0,0.5,0.25,10.0,1.0,0.71365,0.6375,0.611,0.7,AB
2675,20.0,20.0,0.5,0.25,10.0,1.0,0.7008,0.786,0.57965,0.7,ABC
2676,20.0,20.0,0.5,0.25,10.0,1.0,0.70315,0.8714,0.7731,0.7,AB
2677,20.0,20.0,0.5,0.25,10.0,1.0,0.6961,0.63755,0.49025,0.7,ABC
2678,20.0,20.0,0.5,0.25,10.0,1.0,0.71565,0.68285,0.5846,0.7,AB
2679,20.0,20.0,0.5,0.25,10.0,1.0,0.70345,0.7671,0.5878,0.7,ABC
2680,20.0,20.0,0.5,0.25,10.0,1.0,0.71285,0.8897,0.82805,0.7,AB
2681,20.0,20.0,0.5,0.25,10.0,1.0,0.68515,0.5065,0.383,0.7,ABCD
2682,20.0,20.0,0.5,0.25,10.0,1.0,0.70885,0.74495,0.7166,0.7,AB
2683,20.0,20.0,0.5,0.25,10.0,1.0,0.70875,0.5976,0.526,0.7,ABCD
2684,20.0,20.0,0.5,0.25,10.0,1.0,0.70485,0.53895,0.43320000000000003,0.7,AB
2685,20.0,20.0,0.5,0.25,10.0,1.0,0.6969,0.9065,0.8141,0.7,B
2686,20.0,20.0,0.5,0.25,10.0,1.0,0.69775,0.71215,0.49310000000000004,0.7,ABC
2687,20.0,20.0,0.5,0.25,10.0,1.0,0.69795,0.6685,0.49885,0.7,AB
2688,20.0,20.0,0.5,0.25,10.0,1.0,0.69465,0.5122,0.4843,0.7,AB
2689,20.0,20.0,0.5,0.25,10.0,1.0,0.70745,0.71605,0.6172,0.7,ABD
2690,20.0,20.0,0.5,0.25,10.0,1.0,0.70335,0.3625,0.21715,0.7,ABCD
2691,20.0,20.0,0.5,0.25,10.0,1.0,0.69075,0.5897,0.47905000000000003,0.7,AB
2692,20.0,20.0,0.5,0.25,10.0,1.0,0.7013,0.6768500000000001,0.49365,0.7,AB
2693,20.0,20.0,0.5,0.25,10.0,1.0,0.7214,0.90005,0.80345,0.7,AB
2694,20.0,20.0,0.5,0.25,10.0,1.0,0.69365,0.7027,0.6307,0.7,AB
2695,20.0,20.0,0.5,0.25,10.0,1.0,0.69125,0.569,0.5253,0.7,ABD
2696,20.0,20.0,0.5,0.25,10.0,1.0,0.7016,0.7473,0.6465,0.7,ABC
2697,20.0,20.0,0.5,0.25,10.0,1.0,0.70015,0.73585,0.46485,0.7,ABC
2698,20.0,20.0,0.5,0.25,10.0,1.0,0.70705,0.63935,0.51355,0.7,ABD
2699,20.0,20.0,0.5,0.25,10.0,1.0,0.7027,0.5845,0.45625,0.7,AB
2700,20.0,20.0,0.5,0.25,10.0,1.0,0.6917,0.5142,0.4279,0.7,AB
2701,20.0,20.0,0.5,0.25,10.0,1.0,0.8103,0.63915,0.5065999999999999,0.8,AB
2702,20.0,20.0,0.5,0.25,10.0,1.0,0.803,0.6952,0.6576,0.8,AB
2703,20.0,20.0,0.5,0.25,10.0,1.0,0.7943,0.76625,0.7054,0.8,AB
2704,20.0,20.0,0.5,0.25,10.0,1.0,0.7855,0.9373,0.744,0.8,AB
2705,20.0,20.0,0.5,0.25,10.0,1.0,0.79915,0.7491,0.53705,0.8,AB
2706,20.0,20.0,0.5,0.25,10.0,1.0,0.8044,0.6536,0.4757,0.8,AB
2707,20.0,20.0,0.5,0.25,10.0,1.0,0.8025,0.74825,0.55585,0.8,AB
2708,20.0,20.0,0.5,0.25,10.0,1.0,0.79705,0.743,0.53205,0.8,AB
2709,20.0,20.0,0.5,0.25,10.0,1.0,0.8113,0.82135,0.7933,0.8,AB
2710,20.0,20.0,0.5,0.25,10.0,1.0,0.80425,0.69855,0.36415000000000003,0.8,ABC
2711,20.0,20.0,0.5,0.25,10.0,1.0,0.8116,0.50595,0.40375,0.8,ABCD
2712,20.0,20.0,0.5,0.25,10.0,1.0,0.7971,0.7343500000000001,0.65985,0.8,AB
2713,20.0,20.0,0.5,0.25,10.0,1.0,0.7959,0.7634,0.6940500000000001,0.8,ABC
2714,20.0,20.0,0.5,0.25,10.0,1.0,0.8007,0.6999,0.5999,0.8,B
2715,20.0,20.0,0.5,0.25,10.0,1.0,0.8062,0.8937,0.67255,0.8,AB
2716,20.0,20.0,0.5,0.25,10.0,1.0,0.79275,0.856,0.7073,0.8,AB
2717,20.0,20.0,0.5,0.25,10.0,1.0,0.79775,0.7111,0.6312,0.8,AB
2718,20.0,20.0,0.5,0.25,10.0,1.0,0.7905,0.58605,0.5596,0.8,AB
2719,20.0,20.0,0.5,0.25,10.0,1.0,0.79315,0.94435,0.7109,0.8,AB
2720,20.0,20.0,0.5,0.25,10.0,1.0,0.80205,0.9198999999999999,0.867,0.8,AB
2721,20.0,20.0,0.5,0.25,10.0,1.0,0.80165,0.66975,0.6134000000000001,0.8,AB
2722,20.0,20.0,0.5,0.25,10.0,1.0,0.8069,0.79735,0.66145,0.8,AB
2723,20.0,20.0,0.5,0.25,10.0,1.0,0.78805,0.8777,0.6793,0.8,AB
2724,20.0,20.0,0.5,0.25,10.0,1.0,0.7954,0.62695,0.51895,0.8,AB
2725,20.0,20.0,0.5,0.25,10.0,1.0,0.8095,0.72755,0.5072,0.8,AB
2726,20.0,20.0,0.5,0.25,10.0,1.0,0.79705,0.8261,0.6577000000000001,0.8,AB
2727,20.0,20.0,0.5,0.25,10.0,1.0,0.8082,0.8827,0.6854,0.8,AB
2728,20.0,20.0,0.5,0.25,10.0,1.0,0.80125,0.71035,0.55975,0.8,ABC
2729,20.0,20.0,0.5,0.25,10.0,1.0,0.80295,0.7462,0.54835,0.8,AB
2730,20.0,20.0,0.5,0.25,10.0,1.0,0.8153,0.84625,0.74635,0.8,AB
2731,20.0,20.0,0.5,0.25,10.0,1.0,0.79875,0.8041,0.7044,0.8,B
2732,20.0,20.0,0.5,0.25,10.0,1.0,0.8114,0.7226,0.543,0.8,AB
2733,20.0,20.0,0.5,0.25,10.0,1.0,0.80845,0.9336,0.69875,0.8,B
2734,20.0,20.0,0.5,0.25,10.0,1.0,0.8026,0.84155,0.69475,0.8,AB
2735,20.0,20.0,0.5,0.25,10.0,1.0,0.794,0.72575,0.66055,0.8,AB
2736,20.0,20.0,0.5,0.25,10.0,1.0,0.80465,0.5819,0.51055,0.8,ABD
2737,20.0,20.0,0.5,0.25,10.0,1.0,0.798,0.77215,0.59605,0.8,AB
2738,20.0,20.0,0.5,0.25,10.0,1.0,0.7971,0.87565,0.82705,0.8,AB
2739,20.0,20.0,0.5,0.25,10.0,1.0,0.8053,0.7539,0.6201,0.8,AB
2740,20.0,20.0,0.5,0.25,10.0,1.0,0.79715,0.7136,0.59095,0.8,AB
2741,20.0,20.0,0.5,0.25,10.0,1.0,0.80035,0.78145,0.64615,0.8,AB
2742,20.0,20.0,0.5,0.25,10.0,1.0,0.79875,0.7901,0.5189,0.8,AB
2743,20.0,20.0,0.5,0.25,10.0,1.0,0.81155,0.83485,0.6259,0.8,B
2744,20.0,20.0,0.5,0.25,10.0,1.0,0.8111,0.69655,0.57975,0.8,AB
2745,20.0,20.0,0.5,0.25,10.0,1.0,0.8078,0.93025,0.7857,0.8,AB
2746,20.0,20.0,0.5,0.25,10.0,1.0,0.8054,0.84445,0.79235,0.8,AB
2747,20.0,20.0,0.5,0.25,10.0,1.0,0.8118,0.7832,0.6202,0.8,AB
2748,20.0,20.0,0.5,0.25,10.0,1.0,0.8065,0.65125,0.43875000000000003,0.8,ABC
2749,20.0,20.0,0.5,0.25,10.0,1.0,0.8127,0.905,0.88945,0.8,AB
2750,20.0,20.0,0.5,0.25,10.0,1.0,0.8002,0.7508,0.59465,0.8,B
2751,20.0,20.0,0.5,0.25,10.0,1.0,0.79055,0.8188,0.7173499999999999,0.8,AB
2752,20.0,20.0,0.5,0.25,10.0,1.0,0.802,0.85955,0.7339,0.8,AB
2753,20.0,20.0,0.5,0.25,10.0,1.0,0.78845,0.5505,0.3968,0.8,ABC
2754,20.0,20.0,0.5,0.25,10.0,1.0,0.8006,0.73785,0.5186,0.8,ABC
2755,20.0,20.0,0.5,0.25,10.0,1.0,0.8046,0.7454000000000001,0.5994,0.8,AB
2756,20.0,20.0,0.5,0.25,10.0,1.0,0.8135,0.82955,0.68015,0.8,AB
2757,20.0,20.0,0.5,0.25,10.0,1.0,0.79835,0.7415,0.5422,0.8,ABD
2758,20.0,20.0,0.5,0.25,10.0,1.0,0.8015,0.63055,0.40165,0.8,BC
2759,20.0,20.0,0.5,0.25,10.0,1.0,0.805,0.85155,0.6612,0.8,B
2760,20.0,20.0,0.5,0.25,10.0,1.0,0.80595,0.7474500000000001,0.6237,0.8,AB
2761,20.0,20.0,0.5,0.25,10.0,1.0,0.79035,0.88095,0.75155,0.8,AB
2762,20.0,20.0,0.5,0.25,10.0,1.0,0.8065,0.7315,0.54,0.8,ABD
2763,20.0,20.0,0.5,0.25,10.0,1.0,0.7802,0.8109500000000001,0.7353,0.8,B
2764,20.0,20.0,0.5,0.25,10.0,1.0,0.81695,0.7695,0.7021499999999999,0.8,AB
2765,20.0,20.0,0.5,0.25,10.0,1.0,0.7803,0.8311000000000001,0.6735,0.8,B
2766,20.0,20.0,0.5,0.25,10.0,1.0,0.79525,0.81595,0.6904,0.8,AB
2767,20.0,20.0,0.5,0.25,10.0,1.0,0.7942,0.83355,0.63785,0.8,AB
2768,20.0,20.0,0.5,0.25,10.0,1.0,0.7824,0.78675,0.65695,0.8,AB
2769,20.0,20.0,0.5,0.25,10.0,1.0,0.80165,0.73225,0.57695,0.8,AB
2770,20.0,20.0,0.5,0.25,10.0,1.0,0.8133,0.8188,0.7232500000000001,0.8,AB
2771,20.0,20.0,0.5,0.25,10.0,1.0,0.79895,0.81565,0.66265,0.8,AB
2772,20.0,20.0,0.5,0.25,10.0,1.0,0.79915,0.87895,0.7916000000000001,0.8,AB
2773,20.0,20.0,0.5,0.25,10.0,1.0,0.81265,0.74445,0.53865,0.8,B
2774,20.0,20.0,0.5,0.25,10.0,1.0,0.7871,0.61015,0.57385,0.8,ABC
2775,20.0,20.0,0.5,0.25,10.0,1.0,0.7916,0.8218,0.5775,0.8,AB
2776,20.0,20.0,0.5,0.25,10.0,1.0,0.79505,0.7329,0.56225,0.8,AB
2777,20.0,20.0,0.5,0.25,10.0,1.0,0.80965,0.75,0.51045,0.8,B
2778,20.0,20.0,0.5,0.25,10.0,1.0,0.81755,0.81415,0.69185,0.8,AB
2779,20.0,20.0,0.5,0.25,10.0,1.0,0.80065,0.7995,0.7823,0.8,AB
2780,20.0,20.0,0.5,0.25,10.0,1.0,0.79305,0.70615,0.65665,0.8,AB
2781,20.0,20.0,0.5,0.25,10.0,1.0,0.8065,0.89715,0.67215,0.8,AB
2782,20.0,20.0,0.5,0.25,10.0,1.0,0.78895,0.808,0.7792,0.8,AB
2783,20.0,20.0,0.5,0.25,10.0,1.0,0.8026,0.85425,0.69355,0.8,AB
2784,20.0,20.0,0.5,0.25,10.0,1.0,0.80645,0.9178499999999999,0.7428,0.8,AB
2785,20.0,20.0,0.5,0.25,10.0,1.0,0.7847,0.8059499999999999,0.7432,0.8,AB
2786,20.0,20.0,0.5,0.25,10.0,1.0,0.8129,0.72145,0.5623,0.8,ABC
2787,20.0,20.0,0.5,0.25,10.0,1.0,0.7954,0.87115,0.75635,0.8,AB
2788,20.0,20.0,0.5,0.25,10.0,1.0,0.8024,0.79095,0.65405,0.8,AB
2789,20.0,20.0,0.5,0.25,10.0,1.0,0.8091,0.7518,0.66285,0.8,AB
2790,20.0,20.0,0.5,0.25,10.0,1.0,0.81735,0.92355,0.79315,0.8,AB
2791,20.0,20.0,0.5,0.25,10.0,1.0,0.82035,0.6706,0.539,0.8,AB
2792,20.0,20.0,0.5,0.25,10.0,1.0,0.8124,0.67375,0.63675,0.8,AB
2793,20.0,20.0,0.5,0.25,10.0,1.0,0.8093,0.67425,0.55065,0.8,ABD
2794,20.0,20.0,0.5,0.25,10.0,1.0,0.8112,0.63645,0.31855,0.8,ABC
2795,20.0,20.0,0.5,0.25,10.0,1.0,0.80205,0.83875,0.6395500000000001,0.8,AB
